"","X","word","sentiment"
"11963",11963,"struggle","sadness"
"11964",11964,"strut","negative"
"11965",11965,"stud","positive"
"11966",11966,"study","positive"
"11967",11967,"stuffy","negative"
"11968",11968,"stumble","negative"
"11969",11969,"stunned","fear"
"11970",11970,"stunned","negative"
"11971",11971,"stunned","surprise"
"11972",11972,"stunted","negative"
"11973",11973,"stupid","negative"
"11974",11974,"stupidity","negative"
"11975",11975,"stupor","negative"
"11976",11976,"sturdy","positive"
"11977",11977,"sty","disgust"
"11978",11978,"sty","negative"
"11979",11979,"subdue","negative"
"11980",11980,"subito","surprise"
"11981",11981,"subject","negative"
"11982",11982,"subjected","negative"
"11983",11983,"subjected","sadness"
"11984",11984,"subjection","negative"
"11985",11985,"subjugation","anger"
"11986",11986,"subjugation","disgust"
"11987",11987,"subjugation","fear"
"11988",11988,"subjugation","negative"
"11989",11989,"subjugation","sadness"
"11990",11990,"sublimation","joy"
"11991",11991,"sublimation","positive"
"11992",11992,"submit","anticipation"
"11993",11993,"subordinate","fear"
"11994",11994,"subordinate","negative"
"11995",11995,"subpoena","negative"
"11996",11996,"subscribe","anticipation"
"11997",11997,"subsidence","negative"
"11998",11998,"subsidence","sadness"
"11999",11999,"subsidy","anger"
"12000",12000,"subsidy","disgust"
"12001",12001,"subsidy","negative"
"12002",12002,"subsist","negative"
"12003",12003,"substance","positive"
"12004",12004,"substantiate","trust"
"12005",12005,"substantive","positive"
"12006",12006,"subtract","negative"
"12007",12007,"subversion","anger"
"12008",12008,"subversion","fear"
"12009",12009,"subversion","negative"
"12010",12010,"subversive","anger"
"12011",12011,"subversive","negative"
"12012",12012,"subversive","surprise"
"12013",12013,"subvert","disgust"
"12014",12014,"subvert","fear"
"12015",12015,"subvert","negative"
"12016",12016,"subvert","sadness"
"12017",12017,"succeed","anticipation"
"12018",12018,"succeed","joy"
"12019",12019,"succeed","positive"
"12020",12020,"succeed","surprise"
"12021",12021,"succeed","trust"
"12022",12022,"succeeding","anticipation"
"12023",12023,"succeeding","joy"
"12024",12024,"succeeding","positive"
"12025",12025,"succeeding","trust"
"12026",12026,"success","anticipation"
"12027",12027,"success","joy"
"12028",12028,"success","positive"
"12029",12029,"successful","anticipation"
"12030",12030,"successful","joy"
"12031",12031,"successful","positive"
"12032",12032,"successful","trust"
"12033",12033,"succinct","positive"
"12034",12034,"succulent","negative"
"12035",12035,"succulent","positive"
"12036",12036,"succumb","negative"
"12037",12037,"suck","negative"
"12038",12038,"sucker","anger"
"12039",12039,"sucker","negative"
"12040",12040,"sudden","surprise"
"12041",12041,"suddenly","surprise"
"12042",12042,"sue","anger"
"12043",12043,"sue","negative"
"12044",12044,"sue","sadness"
"12045",12045,"suffer","negative"
"12046",12046,"sufferer","fear"
"12047",12047,"sufferer","negative"
"12048",12048,"sufferer","sadness"
"12049",12049,"suffering","disgust"
"12050",12050,"suffering","fear"
"12051",12051,"suffering","negative"
"12052",12052,"suffering","sadness"
"12053",12053,"sufficiency","positive"
"12054",12054,"suffocating","disgust"
"12055",12055,"suffocating","fear"
"12056",12056,"suffocating","negative"
"12057",12057,"suffocating","sadness"
"12058",12058,"suffocation","anger"
"12059",12059,"suffocation","fear"
"12060",12060,"suffocation","negative"
"12061",12061,"sugar","positive"
"12062",12062,"suggest","trust"
"12063",12063,"suicidal","anger"
"12064",12064,"suicidal","disgust"
"12065",12065,"suicidal","fear"
"12066",12066,"suicidal","negative"
"12067",12067,"suicidal","sadness"
"12068",12068,"suicide","anger"
"12069",12069,"suicide","fear"
"12070",12070,"suicide","negative"
"12071",12071,"suicide","sadness"
"12072",12072,"suitable","positive"
"12073",12073,"sullen","anger"
"12074",12074,"sullen","negative"
"12075",12075,"sullen","sadness"
"12076",12076,"sultan","fear"
"12077",12077,"sultry","positive"
"12078",12078,"summons","negative"
"12079",12079,"sump","disgust"
"12080",12080,"sun","anticipation"
"12081",12081,"sun","joy"
"12082",12082,"sun","positive"
"12083",12083,"sun","surprise"
"12084",12084,"sun","trust"
"12085",12085,"sundial","anticipation"
"12086",12086,"sundial","trust"
"12087",12087,"sunk","disgust"
"12088",12088,"sunk","fear"
"12089",12089,"sunk","negative"
"12090",12090,"sunk","sadness"
"12091",12091,"sunny","anticipation"
"12092",12092,"sunny","joy"
"12093",12093,"sunny","positive"
"12094",12094,"sunny","surprise"
"12095",12095,"sunset","anticipation"
"12096",12096,"sunset","positive"
"12097",12097,"sunshine","joy"
"12098",12098,"sunshine","positive"
"12099",12099,"superb","positive"
"12100",12100,"superficial","negative"
"12101",12101,"superfluous","negative"
"12102",12102,"superhuman","positive"
"12103",12103,"superior","positive"
"12104",12104,"superiority","positive"
"12105",12105,"superman","joy"
"12106",12106,"superman","positive"
"12107",12107,"superman","trust"
"12108",12108,"superstar","joy"
"12109",12109,"superstar","positive"
"12110",12110,"superstar","trust"
"12111",12111,"superstition","fear"
"12112",12112,"superstition","negative"
"12113",12113,"superstition","positive"
"12114",12114,"superstitious","anticipation"
"12115",12115,"superstitious","fear"
"12116",12116,"superstitious","negative"
"12117",12117,"supplication","positive"
"12118",12118,"supplication","trust"
"12119",12119,"supplies","positive"
"12120",12120,"supply","positive"
"12121",12121,"supported","positive"
"12122",12122,"supporter","joy"
"12123",12123,"supporter","positive"
"12124",12124,"supporter","trust"
"12125",12125,"supporting","positive"
"12126",12126,"supporting","trust"
"12127",12127,"suppress","anger"
"12128",12128,"suppress","fear"
"12129",12129,"suppress","negative"
"12130",12130,"suppress","sadness"
"12131",12131,"suppression","anger"
"12132",12132,"suppression","disgust"
"12133",12133,"suppression","fear"
"12134",12134,"suppression","negative"
"12135",12135,"supremacy","anger"
"12136",12136,"supremacy","anticipation"
"12137",12137,"supremacy","fear"
"12138",12138,"supremacy","joy"
"12139",12139,"supremacy","negative"
"12140",12140,"supremacy","positive"
"12141",12141,"supremacy","surprise"
"12142",12142,"supremacy","trust"
"12143",12143,"supreme","positive"
"12144",12144,"supremely","positive"
"12145",12145,"surcharge","anger"
"12146",12146,"surcharge","negative"
"12147",12147,"surety","positive"
"12148",12148,"surety","trust"
"12149",12149,"surge","surprise"
"12150",12150,"surgery","fear"
"12151",12151,"surgery","sadness"
"12152",12152,"surly","anger"
"12153",12153,"surly","disgust"
"12154",12154,"surly","negative"
"12155",12155,"surmise","positive"
"12156",12156,"surpassing","positive"
"12157",12157,"surprise","fear"
"12158",12158,"surprise","joy"
"12159",12159,"surprise","positive"
"12160",12160,"surprise","surprise"
"12161",12161,"surprised","surprise"
"12162",12162,"surprising","surprise"
"12163",12163,"surprisingly","anticipation"
"12164",12164,"surprisingly","surprise"
"12165",12165,"surrender","fear"
"12166",12166,"surrender","negative"
"12167",12167,"surrender","sadness"
"12168",12168,"surrendering","negative"
"12169",12169,"surrendering","sadness"
"12170",12170,"surrogate","trust"
"12171",12171,"surround","anticipation"
"12172",12172,"surround","negative"
"12173",12173,"surround","positive"
"12174",12174,"surveillance","fear"
"12175",12175,"surveying","positive"
"12176",12176,"survive","positive"
"12177",12177,"susceptible","negative"
"12178",12178,"suspect","fear"
"12179",12179,"suspect","negative"
"12180",12180,"suspense","anticipation"
"12181",12181,"suspense","fear"
"12182",12182,"suspense","surprise"
"12183",12183,"suspension","fear"
"12184",12184,"suspension","negative"
"12185",12185,"suspicion","fear"
"12186",12186,"suspicion","negative"
"12187",12187,"suspicious","anger"
"12188",12188,"suspicious","anticipation"
"12189",12189,"suspicious","negative"
"12190",12190,"swab","negative"
"12191",12191,"swamp","disgust"
"12192",12192,"swamp","fear"
"12193",12193,"swamp","negative"
"12194",12194,"swampy","disgust"
"12195",12195,"swampy","fear"
"12196",12196,"swampy","negative"
"12197",12197,"swarm","disgust"
"12198",12198,"swastika","anger"
"12199",12199,"swastika","fear"
"12200",12200,"swastika","negative"
"12201",12201,"swear","positive"
"12202",12202,"swear","trust"
"12203",12203,"sweat","fear"
"12204",12204,"sweet","anticipation"
"12205",12205,"sweet","joy"
"12206",12206,"sweet","positive"
"12207",12207,"sweet","surprise"
"12208",12208,"sweet","trust"
"12209",12209,"sweetheart","anticipation"
"12210",12210,"sweetheart","joy"
"12211",12211,"sweetheart","positive"
"12212",12212,"sweetheart","sadness"
"12213",12213,"sweetheart","trust"
"12214",12214,"sweetie","positive"
"12215",12215,"sweetness","positive"
"12216",12216,"sweets","anticipation"
"12217",12217,"sweets","joy"
"12218",12218,"sweets","positive"
"12219",12219,"swelling","fear"
"12220",12220,"swelling","negative"
"12221",12221,"swerve","fear"
"12222",12222,"swerve","surprise"
"12223",12223,"swift","positive"
"12224",12224,"swig","disgust"
"12225",12225,"swig","negative"
"12226",12226,"swim","anticipation"
"12227",12227,"swim","fear"
"12228",12228,"swim","joy"
"12229",12229,"swim","positive"
"12230",12230,"swine","disgust"
"12231",12231,"swine","negative"
"12232",12232,"swollen","negative"
"12233",12233,"symbolic","positive"
"12234",12234,"symmetrical","positive"
"12235",12235,"symmetry","joy"
"12236",12236,"symmetry","positive"
"12237",12237,"symmetry","trust"
"12238",12238,"sympathetic","fear"
"12239",12239,"sympathetic","joy"
"12240",12240,"sympathetic","positive"
"12241",12241,"sympathetic","sadness"
"12242",12242,"sympathetic","trust"
"12243",12243,"sympathize","sadness"
"12244",12244,"sympathy","positive"
"12245",12245,"sympathy","sadness"
"12246",12246,"symphony","anticipation"
"12247",12247,"symphony","joy"
"12248",12248,"symphony","positive"
"12249",12249,"symptom","negative"
"12250",12250,"synchronize","anticipation"
"12251",12251,"synchronize","joy"
"12252",12252,"synchronize","positive"
"12253",12253,"synchronize","surprise"
"12254",12254,"synchronize","trust"
"12255",12255,"syncope","fear"
"12256",12256,"syncope","negative"
"12257",12257,"syncope","sadness"
"12258",12258,"syncope","surprise"
"12259",12259,"synergistic","positive"
"12260",12260,"synergistic","trust"
"12261",12261,"synod","positive"
"12262",12262,"synod","trust"
"12263",12263,"synonymous","fear"
"12264",12264,"synonymous","negative"
"12265",12265,"synonymous","positive"
"12266",12266,"synonymous","trust"
"12267",12267,"syringe","fear"
"12268",12268,"system","trust"
"12269",12269,"taboo","disgust"
"12270",12270,"taboo","fear"
"12271",12271,"taboo","negative"
"12272",12272,"tabulate","anticipation"
"12273",12273,"tackle","anger"
"12274",12274,"tackle","surprise"
"12275",12275,"tact","positive"
"12276",12276,"tactics","fear"
"12277",12277,"tactics","trust"
"12278",12278,"taint","negative"
"12279",12279,"taint","sadness"
"12280",12280,"tale","positive"
"12281",12281,"talent","positive"
"12282",12282,"talisman","positive"
"12283",12283,"talk","positive"
"12284",12284,"talons","anger"
"12285",12285,"talons","fear"
"12286",12286,"talons","negative"
"12287",12287,"tandem","trust"
"12288",12288,"tangled","negative"
"12289",12289,"tanned","positive"
"12290",12290,"tantalizing","anticipation"
"12291",12291,"tantalizing","joy"
"12292",12292,"tantalizing","negative"
"12293",12293,"tantalizing","positive"
"12294",12294,"tantalizing","surprise"
"12295",12295,"tantamount","trust"
"12296",12296,"tardiness","negative"
"12297",12297,"tardy","negative"
"12298",12298,"tariff","anger"
"12299",12299,"tariff","disgust"
"12300",12300,"tariff","negative"
"12301",12301,"tarnish","disgust"
"12302",12302,"tarnish","negative"
"12303",12303,"tarnish","sadness"
"12304",12304,"tarry","negative"
"12305",12305,"task","positive"
"12306",12306,"tasteful","positive"
"12307",12307,"tasteless","disgust"
"12308",12308,"tasteless","negative"
"12309",12309,"tasty","positive"
"12310",12310,"taught","trust"
"12311",12311,"taunt","anger"
"12312",12312,"taunt","fear"
"12313",12313,"taunt","negative"
"12314",12314,"taunt","sadness"
"12315",12315,"tawny","disgust"
"12316",12316,"tax","negative"
"12317",12317,"tax","sadness"
"12318",12318,"teach","joy"
"12319",12319,"teach","positive"
"12320",12320,"teach","surprise"
"12321",12321,"teach","trust"
"12322",12322,"teacher","positive"
"12323",12323,"teacher","trust"
"12324",12324,"team","trust"
"12325",12325,"tearful","disgust"
"12326",12326,"tearful","fear"
"12327",12327,"tearful","sadness"
"12328",12328,"tease","anger"
"12329",12329,"tease","anticipation"
"12330",12330,"tease","negative"
"12331",12331,"tease","sadness"
"12332",12332,"teasing","anger"
"12333",12333,"teasing","fear"
"12334",12334,"teasing","negative"
"12335",12335,"technology","positive"
"12336",12336,"tedious","negative"
"12337",12337,"tedium","negative"
"12338",12338,"teeming","disgust"
"12339",12339,"teens","negative"
"12340",12340,"teens","positive"
"12341",12341,"temperance","positive"
"12342",12342,"temperate","trust"
"12343",12343,"tempered","positive"
"12344",12344,"tempest","anger"
"12345",12345,"tempest","anticipation"
"12346",12346,"tempest","fear"
"12347",12347,"tempest","negative"
"12348",12348,"tempest","sadness"
"12349",12349,"tempest","surprise"
"12350",12350,"temptation","negative"
"12351",12351,"tenable","positive"
"12352",12352,"tenacious","positive"
"12353",12353,"tenacity","positive"
"12354",12354,"tenancy","positive"
"12355",12355,"tenant","positive"
"12356",12356,"tender","joy"
"12357",12357,"tender","positive"
"12358",12358,"tender","trust"
"12359",12359,"tenderness","joy"
"12360",12360,"tenderness","positive"
"12361",12361,"tenement","negative"
"12362",12362,"tension","anger"
"12363",12363,"terminal","fear"
"12364",12364,"terminal","negative"
"12365",12365,"terminal","sadness"
"12366",12366,"terminate","sadness"
"12367",12367,"termination","negative"
"12368",12368,"termination","sadness"
"12369",12369,"termite","disgust"
"12370",12370,"termite","negative"
"12371",12371,"terrible","anger"
"12372",12372,"terrible","disgust"
"12373",12373,"terrible","fear"
"12374",12374,"terrible","negative"
"12375",12375,"terrible","sadness"
"12376",12376,"terribly","sadness"
"12377",12377,"terrific","sadness"
"12378",12378,"terror","fear"
"12379",12379,"terror","negative"
"12380",12380,"terrorism","anger"
"12381",12381,"terrorism","disgust"
"12382",12382,"terrorism","fear"
"12383",12383,"terrorism","negative"
"12384",12384,"terrorism","sadness"
"12385",12385,"terrorist","anger"
"12386",12386,"terrorist","disgust"
"12387",12387,"terrorist","fear"
